Номер победы	Партия	Дата запуска	Код	Номенклатура	Количество в заказе	Перемещено	Дефицит	Обеспечена МП	Обеспечена метизы	Пометка удаления	Заказчик	Спецификация	Изделие
204	1	08.02.2020	11267	Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	12,97529412		12,97529412	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
204	1	08.02.2020	11269	Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	16,85058824		16,85058824	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
204	1	08.02.2020	11726	Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	8,55632184		8,55632184	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
204	1	08.02.2020	14979	Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	19,30113636		19,30113636	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
204	1	08.02.2020	15205	Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	42,38235294		42,38235294	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
204	1	08.02.2020	11270	Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	378,75698925	60	318,75698925	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
204	1	08.02.2020	14228	Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	6,01333333		6,01333333	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
204	1	08.02.2020	11296	Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014	62,99666667		62,99666667	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
204	1	08.02.2020	11871	Труба 219х8 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014	58,28222222		58,28222222	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
204	1	08.02.2020	11268	Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	30,28494624		30,28494624	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
204	1	08.02.2020	12985	Швеллер 20 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014	57,91157895		57,91157895	Нет	Нет	Нет	ЖДСК Эталон-Н	105/12-19, Спецификация №1 от 27.12.2019	"0204//Опора анкерная угловая АУ10Г-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.325.1.L.S Проект:"
921983	1	26.02.2020	4440	Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75	0,06666667		0,06666667	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	11269	Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	215,47764706		215,47764706	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	11280	Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	457,87012987		457,87012987	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	11289	Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	118,29767442		118,29767442	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	14979	Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	62,42386364		62,42386364	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	15205	Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	132,03176471		132,03176471	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	11270	Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	5,11290323		5,11290323	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	14228	Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	5,6		5,6	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	11262	Труба профильная 100х100х4 ГОСТ 30245-94100 09Г2С-12 ГОСТ 19281-2014	82,89333333		82,89333333	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	11283	Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	372,25806452		372,25806452	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	11284	Уголок 90х90х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	596,23058824		596,23058824	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	12036	Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	623,15217391		623,15217391	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
921983	1	26.02.2020	11285	Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014	133,83157895		133,83157895	Нет	Нет	Нет	РН-СНАБЖЕНИЕ-САМАРА ООО Филиал	136018/01130Д от 21.03.2019, Спецификация №опцион от 11.12.2019	"921983//Опора анкерная в сторону ответвления АО10Г-3УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС"
4	1	20.01.2020	18042	Лист 5 ГОСТ 19903-74 09Г2С-6 ГОСТ 19281-2014	473,81395349		473,81395349	Нет	Нет	Нет			Оборотная тара для станций съёма ЦГЦ
4	1	20.01.2020	00-00001781	Круг 10 ГОСТ 2590-2006 09Г2С-6 ГОСТ 19281-2014	10,44705882		10,44705882	Нет	Нет	Нет			Оборотная тара для станций съёма ЦГЦ
4	1	20.01.2020	00-00001782	Лист 10 ГОСТ 19903-74 09Г2С-6 ГОСТ 19281-2014	738,82352941	738,824	-0,00047059	Нет	Нет	Нет			Оборотная тара для станций съёма ЦГЦ
4	1	20.01.2020	00-00001783	Швеллер 18 П ГОСТ 8240-89 09Г2С-6 ГОСТ 19281-2014	274,52631579		274,52631579	Нет	Нет	Нет			Оборотная тара для станций съёма ЦГЦ
5	1	23.01.2020	18161	Круг 26 ГОСТ 2590-2006 45 ГОСТ 1050-88	1,85	2	-0,15	Да	Нет	Нет			Шаблон для измерения заусенцев 09.17.00.000
7	1	23.01.2020	11291	Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	2 365,2		2 365,2	Нет	Нет	Нет			"Марки 2801 - 28шт., 2802 - 8шт. Для ООО ""ИНК"""
8	1	23.01.2020	9688	Лист 6 ГОСТ 19903-74 ст3 ГОСТ 380-2005	7,2	200	-192,8	Нет	Нет	Нет			Основание под пилу 05.240.00.000
8	1	23.01.2020	9689	Лист 8 ГОСТ 19903-74 ст3 ГОСТ 380-2005	179,72705882	179,727	0,00005882	Нет	Нет	Нет			Основание под пилу 05.240.00.000
8	1	23.01.2020	15046	Лист 40 ГОСТ 19903-74 ст3 ГОСТ 380-2005	107,17866667		107,17866667	Нет	Нет	Нет			Основание под пилу 05.240.00.000
8	1	23.01.2020	9686	Лист 10 ГОСТ 19903-74 ст3 ГОСТ 380-2005	93,68470588	93,685	-0,00029412	Нет	Нет	Нет			Основание под пилу 05.240.00.000
8	1	23.01.2020	15082	Круг 30 ГОСТ 2590-2006 ст3 ГОСТ 380-2005	21,90222222		21,90222222	Нет	Нет	Нет			Основание под пилу 05.240.00.000
8	1	23.01.2020	15102	Круг 20 ГОСТ 2590-2006 ст3 ГОСТ 380-2005	2,41777778		2,41777778	Нет	Нет	Нет			Основание под пилу 05.240.00.000
8	1	23.01.2020	15103	Круг 70 ГОСТ 2590-2006 45 ГОСТ 1050-88	119,41647059		119,41647059	Нет	Нет	Нет			Основание под пилу 05.240.00.000
8	1	23.01.2020	18578	Швеллер 20 У ГОСТ 8240-89 ст3 ГОСТ 380-2005	111,56210526		111,56210526	Нет	Нет	Нет			Основание под пилу 05.240.00.000
8	1	23.01.2020	00-00001885	Швеллер 30 У ГОСТ 8240-89 ст3 ГОСТ 380-2005	395,73333333		395,73333333	Нет	Нет	Нет			Основание под пилу 05.240.00.000
8	1	23.01.2020	00-00002047	Круг 110 ГОСТ 2590-2006 ст3 ГОСТ 380-2005	11,21882353		11,21882353	Нет	Нет	Нет			Основание под пилу 05.240.00.000
8	1	23.01.2020	00-00002048	Труба 127х10 ГОСТ 8732-78 ст3 ГОСТ 380-2005	59,74588235		59,74588235	Нет	Нет	Нет			Основание под пилу 05.240.00.000
10	1	23.01.2020	11269	Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	32,50823529	32	0,50823529	Нет	Нет	Нет			Накладки для стыковки трубы Ф325*9 по заказу 922011
10	1	23.01.2020	11827	Лист 10 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014		462	-462	Нет	Нет	Нет			Накладки для стыковки трубы Ф325*9 по заказу 922011
10	1	23.01.2020	15205	Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	470,4		470,4	Нет	Нет	Нет			Накладки для стыковки трубы Ф325*9 по заказу 922011
10	1	23.01.2020	11270	Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	26,73548387		26,73548387	Нет	Нет	Нет			Накладки для стыковки трубы Ф325*9 по заказу 922011
90127	1	30.12.2019	4440	Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75	0,02222222		0,02222222	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90127	1	30.12.2019	11269	Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	46,87058824		46,87058824	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90127	1	30.12.2019	11280	Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	44,55584416		44,55584416	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90127	1	30.12.2019	14979	Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	4,88181818		4,88181818	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90127	1	30.12.2019	11270	Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	2,53978495		2,53978495	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90127	1	30.12.2019	14228	Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	3,73333333		3,73333333	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90127	1	30.12.2019	11268	Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	6,65483871		6,65483871	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90127	1	30.12.2019	11283	Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	143,94408602		143,94408602	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90127	1	30.12.2019	12036	Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	207,7173913		207,7173913	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90127	1	30.12.2019	11266	Швеллер 18 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014	21,27578947		21,27578947	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90127	1	30.12.2019	00-00000512	Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	216,79111111		216,79111111	Да	Нет	Нет			АО10ГИ-1Т (1 шт.)
90128	1	30.12.2019	4440	Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75	0,02222222		0,02222222	Да	Нет	Нет			 АУО10Г-1УМ (1 шт.)
90128	1	30.12.2019	11269	Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	9,30823529		9,30823529	Да	Нет	Нет			 АУО10Г-1УМ (1 шт.)
